id,host_id,neighbourhood_group,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
26957177,7080517,1,1.3156,103.89135,1,139,30,9,38.0,0.68,11,327
26957485,44885364,2,1.39145,103.75232,0,28,1,34,3.0,2.58,2,6
26958869,127262409,1,1.3132,103.88139,0,60,1,39,22.0,3.02,2,147
26959283,183618288,1,1.31732,103.82925,1,181,30,8,100.0,0.84,30,89
26960806,183618288,1,1.31831,103.82829,1,181,30,1,342.0,0.09,30,60
26961975,202873737,5,1.4328299999999998,103.79032,1,108,3,8,238.0,0.71,1,180
26964529,71047039,1,1.28367,103.84527,1,150,3,34,83.0,2.74,16,41
26965345,25185912,1,1.30389,103.83856999999999,0,60,90,0,1887.0,,14,365
26973231,32798595,1,1.28051,103.85161,0,90,50,0,1887.0,,41,365
26974882,8492007,1,1.31037,103.87591,1,218,2,5,79.0,0.4,203,313
26979340,8492007,1,1.30974,103.87791999999999,1,287,7,1,377.0,0.08,203,322
26980329,8492007,1,1.3012299999999999,103.85161,1,237,3,4,126.0,0.48,203,256
26984743,183511167,2,1.33951,103.70532,0,92,1,0,1887.0,,8,365
27000082,151196270,1,1.31441,103.79339,1,206,89,0,1887.0,,45,365
27002916,35691521,1,1.31149,103.87824,1,237,2,0,1887.0,,45,317
27003089,35691521,1,1.3115700000000001,103.87640999999999,1,237,2,0,1887.0,,45,299
27003200,35691521,1,1.31059,103.87743,1,237,2,0,1887.0,,45,318
27003613,151196270,1,1.291,103.80672,1,140,89,0,1887.0,,45,363
27004656,194325223,1,1.30035,103.90405,2,262,1,0,1887.0,,1,365
27004873,151196270,1,1.30358,103.78399999999999,1,240,89,0,1887.0,,45,365
27005451,151196270,2,1.31102,103.76313,1,290,89,0,1887.0,,45,363
27034075,7614592,1,1.28195,103.84368,0,118,1,6,85.0,0.45,14,357
27036742,7614592,1,1.28189,103.84436,0,100,1,11,43.0,0.82,14,356
27037488,102695772,5,1.43925,103.80332,0,56,1,28,19.0,2.16,2,84
27041512,203439587,1,1.33255,103.79093,0,100,90,0,1887.0,,1,177
27052457,1112482,1,1.3149600000000001,103.84838,0,31,3,23,13.0,1.78,1,47
27069141,32798595,1,1.2819399999999999,103.8519,0,94,45,0,1887.0,,41,365
27072907,64248773,2,1.34746,103.72335,0,81,2,3,360.0,0.23,1,0
27078318,71047039,1,1.28352,103.84501,1,181,3,29,42.0,2.2,16,60
27102410,130253885,1,1.295,103.8393,1,139,2,2,106.0,0.45,3,336
27115191,176676798,1,1.28672,103.84751,2,62,2,6,56.0,0.53,4,295
27117950,176676798,1,1.28878,103.84765,2,75,1,5,6.0,0.44,4,323
27118511,176676798,1,1.28816,103.8461,2,118,2,4,18.0,0.31,4,268
27122688,2413412,1,1.30915,103.86133000000001,0,43,18,0,1887.0,,112,362
27125463,2413412,1,1.3095700000000001,103.86081999999999,0,43,18,1,343.0,0.09,112,362
27125891,135593914,1,1.31321,103.84005,0,67,21,0,1887.0,,1,178
27140686,191309433,1,1.314,103.8836,0,42,10,5,315.0,0.39,4,2
27145235,29420853,1,1.29934,103.85159,1,200,20,21,35.0,1.89,141,256
27147776,60024674,1,1.31598,103.84505,1,74,30,1,208.0,0.14,5,240
27148231,60024674,1,1.3159999999999998,103.84461999999999,1,74,90,0,1887.0,,5,272
27173843,2413412,1,1.2849700000000002,103.84227,0,57,90,1,14.0,1.0,112,350
27174440,8948251,1,1.28357,103.84184,0,50,90,0,1887.0,,83,365
27177948,8492007,1,1.31269,103.87959000000001,1,199,10,1,321.0,0.09,203,90
27178946,29420853,1,1.3138,103.85436999999999,1,131,10,7,31.0,0.54,141,337
27192864,148212286,1,1.3109899999999999,103.85663000000001,0,50,60,1,372.0,0.08,2,0
27195225,102695772,5,1.43825,103.80587,0,56,1,29,1.0,2.21,2,90
27242079,80570036,1,1.31798,103.84356,1,239,1,31,14.0,2.45,22,116
27253602,182166388,3,1.31277,103.95342,1,150,1,6,16.0,0.67,3,358
27262007,117570030,1,1.3513700000000002,103.83998000000001,0,108,2,1,396.0,0.08,1,0
27266929,189449378,1,1.29397,103.82991,1,129,2,36,60.0,2.76,26,294
27270305,29420853,1,1.29481,103.84179,1,131,10,6,32.0,0.54,141,325
27271318,29420853,1,1.32454,103.85245,1,131,10,5,38.0,0.51,141,322
27271822,20883050,1,1.31224,103.88141,0,60,1,4,29.0,0.36,37,365
27272375,20883050,1,1.31074,103.88176999999999,0,60,1,20,33.0,1.53,37,356
27292722,1030128,2,1.34205,103.71297,0,53,2,4,77.0,0.31,3,345
27302197,153080781,1,1.29261,103.76986,2,25,1,6,75.0,0.59,8,149
27302911,153080781,1,1.29241,103.76817,2,25,1,3,36.0,0.35,8,116
27303780,153080781,1,1.29414,103.76948,2,25,1,0,1887.0,,8,0
27306443,23466247,1,1.30007,103.86201,1,100,30,0,1887.0,,2,365
27324882,91165081,3,1.3079399999999999,103.9118,0,40,4,1,282.0,0.11,10,365
27342137,6609641,1,1.31772,103.82755,1,240,7,6,30.0,0.48,19,333
27343211,119740557,1,1.3062200000000002,103.83835,0,119,3,1,244.0,0.12,3,88
27345919,151196270,1,1.3035700000000001,103.78998,1,175,89,0,1887.0,,45,362
27346264,103692249,2,1.34951,103.69745999999999,0,35,180,0,1887.0,,2,365
27350082,129072054,1,1.30932,103.86344,2,26,1,1,37.0,0.77,4,363
27350648,129072054,1,1.31056,103.8628,2,26,1,0,1887.0,,4,363
27374647,24103607,2,1.35717,103.76889,1,250,60,0,1887.0,,1,0
27377001,118794258,1,1.30326,103.90629,1,194,90,13,338.0,1.03,1,0
27379875,8492007,1,1.29549,103.82815,1,168,10,1,247.0,0.12,203,365
27381955,29420853,1,1.31072,103.88393,1,168,5,1,308.0,0.1,141,325
27382312,29420853,1,1.32628,103.84832,1,168,3,4,79.0,0.35,141,345
27396344,91593516,1,1.30332,103.84751999999999,0,37,2,0,1887.0,,1,0
27405538,71047039,1,1.28151,103.84653,1,181,3,10,77.0,0.79,16,33
27406451,161561473,1,1.3129,103.8821,0,46,2,28,30.0,2.42,9,346
27409849,66406177,1,1.28606,103.83006999999999,1,146,30,0,1887.0,,274,332
27410001,146100311,2,1.3454700000000002,103.72125,0,150,5,3,52.0,0.37,10,365
27411588,146100311,2,1.3376700000000001,103.7359,0,131,5,0,1887.0,,10,356
27412746,151196270,1,1.30213,103.78828,1,165,89,0,1887.0,,45,365
27418165,110659263,1,1.30386,103.91547,0,42,2,1,10.0,1.0,1,328
27418882,197593752,1,1.31469,103.88175,1,144,2,18,125.0,1.38,3,115
27424215,191336118,3,1.33025,103.90945,0,50,3,2,384.0,0.15,1,346
27428758,206696856,1,1.31576,103.85462,1,225,2,41,47.0,3.4,6,283
27429267,87181745,1,1.30011,103.8515,0,69,1,1,192.0,0.15,4,0
27439646,31464513,1,1.30982,103.8767,1,228,3,2,365.0,0.16,114,362
27440211,52249126,1,1.32235,103.81205,0,79,1,18,25.0,1.47,1,80
27445655,201533938,1,1.30739,103.84694,0,56,2,6,330.0,0.48,3,0
27454482,206882690,1,1.3319999999999999,103.84861,0,69,1,4,162.0,0.33,2,0
27462710,168863351,1,1.3215,103.86445,1,189,1,78,17.0,6.22,2,192
27470104,8492007,1,1.3140100000000001,103.85441,1,137,5,1,300.0,0.1,203,365
27470571,29420853,1,1.30116,103.84742,1,268,3,27,20.0,2.45,141,239
27470725,8492007,1,1.31059,103.87679,1,228,2,8,87.0,1.05,203,345
27476632,8492007,1,1.31162,103.87669,1,287,2,1,358.0,0.08,203,333
27496445,201704887,3,1.31227,103.94612,1,94,1,1,384.0,0.08,1,0
27501982,4412979,1,1.3123,103.79081,0,89,3,4,93.0,0.34,8,323
27513236,206769167,3,1.31708,103.906,0,81,3,5,22.0,0.4,3,148
27513348,172761127,5,1.41545,103.8436,0,49,1,13,10.0,2.71,2,36
27513625,206769167,3,1.3179,103.90737,0,81,90,4,58.0,0.33,3,146
27530446,125105902,1,1.28178,103.84419,0,158,1,19,16.0,1.48,7,8
27537549,159842957,1,1.27809,103.82065,0,35,1,1,373.0,0.08,1,0
27554484,8492007,1,1.3129899999999999,103.88133,1,189,5,1,285.0,0.1,203,365
27559244,203637940,1,1.28791,103.84602,1,240,6,14,26.0,1.36,4,281
27561087,203637940,1,1.2872299999999999,103.84634,1,219,6,17,15.0,1.41,4,97
27561736,203637940,1,1.28714,103.84628000000001,1,260,6,15,20.0,1.3,4,282
27562324,203637940,1,1.28799,103.84626,1,181,6,17,27.0,1.56,4,138
27581596,206769167,3,1.3189,103.90833,0,81,90,2,119.0,0.4,3,356
27584211,29420853,1,1.3132,103.88152,1,168,3,3,55.0,0.32,141,321
27593840,208207840,1,1.31664,103.89941999999999,1,118,20,5,129.0,0.5,1,146
27603657,208287759,2,1.34893,103.71002,0,40,90,1,378.0,0.08,1,90
27611866,189630854,5,1.44151,103.79444000000001,0,90,1,0,1887.0,,2,365
27615107,158044210,3,1.3703299999999998,103.94525,0,40,180,11,288.0,0.88,1,0
27616642,31464513,1,1.31273,103.8812,1,168,5,1,330.0,0.09,114,321
27618712,189449378,1,1.284,103.83328,1,136,2,20,156.0,1.59,26,314
27624199,114638171,1,1.30326,103.84709000000001,0,60,2,3,182.0,0.25,2,3
27638361,23336011,1,1.27888,103.8435,1,160,5,4,12.0,0.37,40,273
27640661,31464513,1,1.30119,103.85157,1,144,5,1,23.0,1.0,114,260
27642158,46515276,1,1.31165,103.87378000000001,0,50,2,0,1887.0,,11,0
27675580,24997642,1,1.30108,103.85195,1,281,2,56,8.0,4.58,6,228
27689348,7275893,3,1.3116700000000001,103.91255,0,100,1,7,37.0,0.56,2,334
27706221,31464513,1,1.32264,103.85240999999999,1,218,4,1,364.0,0.08,114,330
27709128,20883050,1,1.31162,103.88351999999999,0,90,2,17,22.0,1.48,37,341
27718541,109934554,1,1.30771,103.86402,0,79,2,5,221.0,0.4,1,0
27724182,8527085,1,1.27455,103.84541,1,289,2,28,28.0,2.43,38,210
27732618,155745049,3,1.3067799999999998,103.92905999999999,1,240,1,0,1887.0,,6,0
27737495,31464513,1,1.31395,103.85392,1,140,3,2,63.0,0.31,114,325
27738463,31464513,1,1.3145,103.85623000000001,1,131,3,6,33.0,0.74,114,334
27738881,31464513,1,1.2932700000000001,103.84143,1,140,5,0,1887.0,,114,287
27739990,31464513,1,1.32829,103.84685,1,135,7,0,1887.0,,114,342
27740431,31464513,1,1.3228600000000001,103.85129,1,140,5,0,1887.0,,114,318
27741066,31464513,1,1.31595,103.85443000000001,1,168,5,2,86.0,0.16,114,329
27741231,31464513,1,1.31192,103.86032,1,181,7,3,150.0,0.25,114,307
27754006,43591543,1,1.32231,103.86414,1,144,7,31,28.0,2.55,15,6
27761437,31464513,1,1.31225,103.87805,1,187,28,2,33.0,0.52,114,365
27764842,31464513,1,1.30116,103.84914,1,300,3,2,318.0,0.18,114,336
27781949,7275893,3,1.31036,103.91298,0,100,1,12,58.0,0.96,2,338
27788114,114665989,3,1.32074,103.91131999999999,1,90,2,25,52.0,2.03,1,0
27788666,31464513,1,1.32209,103.85404,1,237,10,0,1887.0,,114,365
27789183,209835780,4,1.3735899999999999,103.84138,0,119,1,0,1887.0,,3,0
27790452,31464513,1,1.31564,103.8527,1,125,10,3,2.0,0.43,114,351
27790457,31464513,1,1.3139399999999999,103.8549,1,131,10,2,28.0,1.11,114,365
27790589,31464513,1,1.3235,103.85398,1,150,8,0,1887.0,,114,365
27790668,31464513,1,1.3147799999999998,103.85783,1,150,10,0,1887.0,,114,365
27790778,31464513,1,1.3129,103.853,1,225,12,0,1887.0,,114,365
27790831,29420853,1,1.31608,103.85416,1,131,25,1,119.0,0.25,141,365
27790840,31464513,1,1.31379,103.85443000000001,1,225,10,0,1887.0,,114,365
27791327,31464513,1,1.3292700000000002,103.86511,1,250,5,2,118.0,0.38,114,309
27791464,31464513,1,1.328,103.86423,1,250,10,1,28.0,1.0,114,365
27791579,31464513,1,1.32631,103.84739,1,144,10,0,1887.0,,114,365
27791754,31464513,1,1.2933700000000001,103.84314,1,149,10,1,187.0,0.16,114,359
27791766,31464513,1,1.2945200000000001,103.84306,1,149,10,0,1887.0,,114,365
27792660,29420853,1,1.32237,103.85383,1,131,10,1,116.0,0.25,141,332
27792673,31464513,1,1.3274299999999999,103.84867,1,131,8,0,1887.0,,114,365
27792685,31464513,1,1.32657,103.84761999999999,1,135,8,0,1887.0,,114,365
27792862,31464513,1,1.32311,103.8512,1,139,5,0,1887.0,,114,365
27792875,31464513,1,1.32429,103.85073,1,139,10,0,1887.0,,114,365
27793192,29420853,1,1.31451,103.85558,1,128,10,3,108.0,0.25,141,365
27794106,29420853,1,1.31033,103.87688,1,178,3,21,10.0,1.73,141,315
27794323,29420853,1,1.3119100000000001,103.87737,1,258,3,6,129.0,0.5,141,333
27794536,29420853,1,1.31025,103.87602,1,178,3,22,12.0,1.91,141,333
27794712,29420853,1,1.31134,103.87666,1,258,3,19,44.0,1.68,141,299
27794882,29420853,1,1.30985,103.87671,1,178,3,7,16.0,0.64,141,317
27794894,29420853,1,1.31011,103.87791,1,178,3,10,16.0,0.82,141,330
27794933,29420853,1,1.31159,103.8781,1,258,3,3,67.0,0.52,141,317
27795026,29420853,1,1.31019,103.8783,1,258,3,3,65.0,0.28,141,322
27799885,209913841,1,1.31552,103.89822,1,160,14,5,179.0,0.41,157,365
27804407,209952904,2,1.3502,103.70469,0,46,30,0,1887.0,,1,89
27809331,2977470,1,1.26732,103.82352,1,250,3,1,339.0,0.09,2,1
27810679,2977470,1,1.2693,103.82509,0,106,2,24,12.0,2.06,2,52
27814192,209835780,4,1.37191,103.84200000000001,0,119,1,0,1887.0,,3,0
27814520,209835780,4,1.37227,103.84156,0,119,1,0,1887.0,,3,0
27823327,119613097,1,1.30457,103.84899,1,140,2,1,303.0,0.1,27,354
27827990,8492007,1,1.31019,103.87801,1,228,3,0,1887.0,,203,337
27830769,27813121,4,1.3535,103.87946,0,49,2,1,363.0,0.08,1,0
27838074,8492007,1,1.3102,103.8776,1,217,2,0,1887.0,,203,290
27838989,210237231,1,1.33867,103.84821,0,81,2,25,5.0,2.12,1,72
27839848,8492007,1,1.31554,103.85771,1,131,3,0,1887.0,,203,334
27841023,7075258,1,1.2826799999999998,103.84581999999999,1,300,5,3,276.0,0.26,1,0
27847468,210305657,3,1.33628,103.92171,0,50,1,0,1887.0,,1,0
27858471,201775246,1,1.30972,103.86206999999999,0,76,18,1,286.0,0.1,48,336
27860564,103970526,4,1.4048,103.90875,0,60,2,0,1887.0,,1,0
27881229,35691521,1,1.3161399999999999,103.89056,1,300,7,0,1887.0,,45,299
27882577,201775246,1,1.31171,103.86256999999999,0,43,18,1,239.0,0.12,48,362
27886100,209913841,1,1.3154700000000001,103.89666,1,96,15,2,292.0,0.17,157,365
27889309,32798595,1,1.28175,103.85356,1,117,50,0,1887.0,,41,365
27909737,29420853,1,1.29431,103.82853,1,158,30,2,261.0,0.2,141,365
27912933,20762765,2,1.33345,103.74372,1,144,4,3,30.0,0.24,7,0
27914193,29420853,1,1.32655,103.84694,1,131,25,1,29.0,1.0,141,365
27914357,29420853,1,1.31063,103.86052,1,168,20,1,199.0,0.15,141,365
27914769,29420853,1,1.3138,103.85412,1,200,10,5,42.0,0.46,141,365
27915805,8492007,1,1.31221,103.86052,1,187,10,1,191.0,0.16,203,365
27917371,156409670,1,1.29716,103.85477,1,219,7,0,1887.0,,78,364
27918325,190528532,1,1.29291,103.8314,1,250,5,1,353.0,0.08,1,177
27923001,8492007,1,1.31122,103.87647,1,287,2,2,156.0,0.17,203,317
27923351,8492007,1,1.31016,103.87810999999999,1,287,7,2,350.0,0.17,203,299
27945121,29420853,1,1.31206,103.8859,1,168,10,1,221.0,0.13,141,365
27950624,201533938,1,1.30534,103.84928000000001,0,56,2,1,345.0,0.09,3,0
27967589,8492007,1,1.3280100000000001,103.86398,1,258,2,4,170.0,0.36,203,264
27970365,211210302,1,1.32456,103.84874,1,299,2,42,18.0,3.5,4,323
27970813,184542569,1,1.3130000000000002,103.85414,0,225,1,0,1887.0,,3,341
27978202,156409670,1,1.32027,103.88166,1,175,30,0,1887.0,,78,364
27979941,206882690,1,1.33027,103.84444,0,50,1,6,338.0,0.5,2,0
27981551,90942366,5,1.4182299999999999,103.84698,1,144,90,15,172.0,1.26,1,89
27992861,143455661,3,1.3240100000000001,103.9139,0,56,1,75,3.0,6.25,1,58
27993739,8492007,1,1.32402,103.84862,1,139,3,4,23.0,0.38,203,345
28000993,138649185,2,1.33572,103.74303,1,183,30,0,1887.0,,76,364
28001954,138649185,2,1.3172700000000002,103.76153000000001,1,175,30,0,1887.0,,76,364
28015320,8492007,1,1.3106799999999998,103.88576,1,158,10,2,90.0,0.29,203,335
28015955,8492007,1,1.29318,103.84268,1,150,5,1,109.0,0.27,203,356
28019114,156409670,1,1.30144,103.79972,1,256,28,0,1887.0,,78,364
28019677,138649185,1,1.3012700000000001,103.79762,1,150,30,0,1887.0,,76,333
28033518,8492007,1,1.31408,103.85563,1,128,14,2,38.0,0.35,203,365
28037138,211434562,1,1.31241,103.86124000000001,1,300,1,3,49.0,0.85,64,0
28037249,211434562,1,1.31221,103.86179,1,200,1,12,82.0,1.03,64,365
28038349,211791147,1,1.31421,103.86079000000001,1,131,90,0,1887.0,,1,365
28046655,3589987,1,1.31021,103.90305,0,69,7,1,74.0,0.39,2,0
28056883,152267975,2,1.33481,103.74342,1,131,5,1,350.0,0.09,11,0
28059550,29420853,1,1.32227,103.85088,1,131,20,1,186.0,0.16,141,338
28060626,25725433,5,1.4202,103.83683,0,24,180,0,1887.0,,1,35
28063799,211993014,1,1.31259,103.88006,1,149,2,56,2.0,4.79,1,47
28064097,49970123,1,1.3132700000000002,103.88126,1,178,2,31,16.0,2.74,3,151
28067163,143892668,2,1.34627,103.72341,1,268,7,2,210.0,0.18,13,87
28069273,1439258,4,1.36646,103.89019,0,35,180,0,1887.0,,32,271
28071344,98644049,1,1.30884,103.86149,2,51,1,0,1887.0,,5,349
28083713,31464513,1,1.3123200000000002,103.88506,1,150,28,0,1887.0,,114,325
28087491,159804766,1,1.3145799999999999,103.85477,1,139,1,0,1887.0,,79,332
28087731,159804766,1,1.31539,103.8533,1,139,3,0,1887.0,,79,325
28087764,159804766,1,1.3059100000000001,103.84653,1,139,3,0,1887.0,,79,243
28088178,90613922,1,1.30977,103.85368000000001,1,169,3,22,88.0,1.91,10,0
28088965,159804766,1,1.32385,103.85225,1,139,3,1,184.0,0.16,79,332
28089113,159804766,1,1.31859,103.86091,1,139,3,0,1887.0,,79,335
28089131,31464513,1,1.31144,103.87815,1,151,3,1,117.0,0.25,114,326
28089148,29420853,1,1.31136,103.87861,1,137,3,8,6.0,0.74,141,326
28089399,159804766,1,1.30263,103.84798,1,139,3,0,1887.0,,79,174
28089518,159804766,1,1.3238,103.85216,1,139,3,0,1887.0,,79,322
28089603,159804766,1,1.32333,103.85228000000001,1,139,3,0,1887.0,,79,318
28090081,159804766,1,1.3046200000000001,103.8517,1,139,3,2,196.0,0.21,79,121
28095978,159804766,1,1.31027,103.87762,1,228,3,0,1887.0,,79,318
28096396,159804766,1,1.3099299999999998,103.8762,1,228,3,0,1887.0,,79,290
28096600,159804766,1,1.30971,103.87684,1,228,3,0,1887.0,,79,319
28097937,7581199,1,1.31371,103.84787,0,50,1,46,6.0,3.88,2,104
28110060,29420853,1,1.29461,103.84166,1,131,10,1,77.0,0.38,141,327
28110981,2413412,1,1.3109,103.86128000000001,0,40,18,1,338.0,0.09,112,362
28111384,8948251,1,1.3090600000000001,103.86249000000001,0,40,18,0,1887.0,,83,362
28112230,8492007,1,1.31097,103.88005,1,199,2,4,112.0,0.36,203,326
28114931,25375339,1,1.35384,103.8322,0,69,1,0,1887.0,,9,365
28115820,25375339,1,1.3524,103.83359,0,44,1,0,1887.0,,9,361
28116308,25375339,1,1.35266,103.8336,0,81,1,1,328.0,0.09,9,362
28124814,212439670,1,1.2757100000000001,103.84541,0,85,14,4,15.0,0.34,2,82
28125905,212448129,1,1.28267,103.84508000000001,2,37,1,39,15.0,3.46,3,304
28137638,102492573,4,1.40321,103.91767,0,42,1,8,16.0,0.69,1,87
28139782,147591995,5,1.35135,103.81935,1,139,1,0,1887.0,,1,0
28163613,212732702,1,1.3088600000000001,103.85305,0,56,1,25,3.0,2.13,1,9
28165463,212448129,1,1.2838100000000001,103.84468000000001,2,37,1,23,32.0,1.99,3,316
28175783,212439670,1,1.27557,103.84749000000001,0,78,14,5,79.0,0.44,2,28
28185207,212821688,1,1.3111,103.89971,1,129,1,10,12.0,0.94,2,45
28185514,2825246,3,1.32328,103.90852,0,90,2,21,7.0,1.82,3,73
28187126,81219058,1,1.30046,103.84926999999999,1,144,96,0,1887.0,,1,179
28198489,149288488,1,1.31303,103.88263,1,231,3,2,308.0,0.17,2,0
28210901,213081886,1,1.31764,103.8985,1,65,90,0,1887.0,,1,143
28211070,65322694,1,1.30611,103.90418000000001,1,69,2,54,3.0,4.68,2,123
28231806,35691521,1,1.31175,103.87829,1,237,7,0,1887.0,,45,322
28232347,35691521,1,1.31189,103.87742,1,237,7,0,1887.0,,45,305
28232440,35691521,1,1.31454,103.88911,1,237,7,0,1887.0,,45,333
28232515,35691521,1,1.30979,103.87791,1,237,2,0,1887.0,,45,319
28239177,20874965,1,1.30608,103.89668,0,49,1,37,21.0,3.18,8,42
28261272,32798595,1,1.28131,103.85327,0,86,55,0,1887.0,,41,362
28261567,8492007,1,1.2980200000000002,103.84081,1,268,14,4,73.0,0.57,203,253
28262827,153852953,1,1.32075,103.86555,0,58,7,10,89.0,0.86,2,0
28264364,90613922,1,1.30239,103.84935,1,144,4,14,20.0,1.2,10,256
28266733,89666016,1,1.30075,103.85053,0,99,1,49,10.0,4.18,2,71
28268204,194823170,1,1.31171,103.88037,1,158,1,6,29.0,1.96,3,148
28271497,2413412,1,1.30962,103.86349,0,40,18,2,192.0,0.19,112,362
28271801,1030128,2,1.3404399999999999,103.70796999999999,0,56,2,14,40.0,1.37,3,148
28291541,212768156,1,1.28334,103.83391,0,233,1,1,72.0,0.41,1,353
28321986,47866620,1,1.31386,103.85365999999999,0,58,2,17,18.0,1.75,13,147
28322248,49970123,1,1.31322,103.88116,1,187,2,24,11.0,2.07,3,54
28346551,214040123,5,1.42032,103.71969,2,65,2,0,1887.0,,1,365
28346676,60361566,2,1.34944,103.75541,0,65,1,1,331.0,0.09,3,334
28348653,18618387,1,1.28084,103.7871,0,79,1,5,43.0,0.42,18,356
28353315,66406177,1,1.27494,103.84421999999999,1,189,30,1,261.0,0.11,274,302
28353788,66406177,1,1.27607,103.84527,1,162,30,0,1887.0,,274,179
28354271,1725521,1,1.31495,103.87984,1,149,2,27,31.0,2.35,16,120
28356629,155244964,1,1.28641,103.84903,0,225,1,0,1887.0,,8,114
28359844,205516032,1,1.2814,103.83933,1,258,2,67,3.0,5.79,1,159
28369982,214191750,4,1.36846,103.85825,0,56,3,0,1887.0,,1,365
28376148,9653330,1,1.32644,103.8489,1,258,2,28,35.0,2.41,3,162
28396419,60695093,3,1.34392,103.95853000000001,0,51,3,5,15.0,0.45,1,0
28397036,5983082,1,1.28884,103.84900999999999,1,200,3,51,3.0,4.69,1,96
28400701,214412141,1,1.3045,103.83921,0,137,2,20,8.0,2.96,1,173
28415998,60077959,2,1.34602,103.6931,0,62,1,6,23.0,0.54,4,345
28419457,20762765,1,1.30303,103.79871999999999,1,185,5,0,1887.0,,7,0
28422606,60077959,2,1.34694,103.69454,0,62,1,9,5.0,0.81,4,361
28445930,189449378,1,1.28255,103.8321,1,118,2,12,174.0,1.08,26,349
28460475,48108016,1,1.3635700000000002,103.8321,0,37,5,20,49.0,1.89,1,101
28467645,97868124,1,1.2944799999999999,103.83753,1,249,1,27,64.0,2.47,4,23
28468667,198046784,1,1.31384,103.8941,1,50,3,22,11.0,2.04,1,3
28470742,35691521,1,1.31152,103.87645,1,237,2,0,1887.0,,45,319
28470751,35691521,1,1.3101200000000002,103.87608,1,237,2,0,1887.0,,45,290
28475154,190730356,2,1.3308,103.73849,0,125,1,3,223.0,0.34,2,0
28487385,6754118,1,1.29516,103.83746,0,150,1,0,1887.0,,1,179
28505075,8527085,1,1.3116299999999999,103.85683,1,250,2,9,17.0,0.85,38,60
28513594,189449378,1,1.2822200000000001,103.83192,1,122,2,8,172.0,0.69,26,326
28522862,2413412,1,1.3091,103.86216999999999,0,44,18,1,250.0,0.12,112,359
28532737,8492007,1,1.31466,103.88967,1,287,3,1,323.0,0.09,203,333
28533022,32184450,1,1.31435,103.8476,1,160,3,1,263.0,0.11,67,365
28533617,32184450,1,1.3113700000000001,103.87815,1,131,12,0,1887.0,,67,365
28536238,155244964,1,1.2867,103.84917,0,300,1,0,1887.0,,8,223
28540141,215399017,1,1.31416,103.8854,1,203,1,53,6.0,5.26,1,34
28547839,58692882,1,1.26478,103.81761999999999,1,300,1,4,155.0,0.39,12,80
28554971,47611818,1,1.29982,103.85171,2,28,2,7,15.0,0.73,14,266
28566848,215601346,1,1.2871299999999999,103.77931,0,100,1,7,112.0,0.62,1,316
28570820,28004549,1,1.29688,103.85562,1,143,12,51,20.0,4.49,6,30
28571914,43543631,1,1.30261,103.84899999999999,1,200,1,1,247.0,0.12,2,0
